smiles,logBB,BBclass
C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(C)C,,1
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(C)=O)=O)O)C,,1
[C@]14([C@@](C(=O)COC(CCC(=O)[O-])=O)(CC[C@H]1[C@@H]3CCC2=CC(C=C[C@@]2([C@H]3[C@H](C4)O)C)=O)O)C.[Na+],,1
C(C)CCC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)CO,,1
C1=C2C(=C([N]1C)C)C(=NCC(N2)=O)C3=CC=CC=C3,,1
C1=C(C(=CC=C1C#N)OC)C(NCCN3CCC(C(C2=CC=C(F)C=C2)=O)CC3)=O,,1
[C@@]23(F)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C5C(CC3O)([C@]4(C(=O)COC(=O)CC)OC(O[C@@H]4C5)(C)C)C)C,,1
C1=CC=CC=C1C2CN(C(NCCC)=O)C(O2)=O,,1
C1=CC=CC2=C1N(C3=C(S2)C=CC=C3)CC(C)N(C)C,,1
C1=NC=C([N]1C(C2=CC=CC=C2)C)C(OCCC)=O,,1
C1=C([S](N)(=O)=O)C=CC(=C1C(NCC2N(CCC2)CCC)=O)OC,,1
C1=CC=CC2=C1N(C3=C(S2)C=CC=N3)CCCN(C)C,,1
C(C1(C(C=CNC1=O)=O)CC)C,,1
C2=C(C(C(N1CCCC1)CCC)=O)C=CC(=C2)C,,1
C1=CC=CC4=C1N(C2C3CCN(C2)CC3)C5=C(CC4)C=CC=C5,,1
C1=C(Cl)C(=C(C=C1)C)NC(=O)/C=C/2SCC(=O)N2C,,1
C3=C(N2C1=C([NH]N=C1N(C(=O)CC2=O)C)C)C=CC=C3,,1
[C@H](C1=CC=CC=C1)([C@@H]2CNCCO2)OC3=CC=CC=C3OCC,,1
[C@H]2(CNC(C1=C(C=CC(=C1OC)Br)OC)=O)N(CCC2)CC,,1
C1=CC=CC4=C1C(N(CCCN3CCN(C2=NC=CC=N2)CC3)[S]4(=O)=O)=O,,1
C1=C(Cl)C=CC\3=C1C=C(N2CCN(C)CC2)C4=C(C3=C/C#N)C=CC=C4,,1
[H+].C1=C(OC(F)(F)F)C=CC2=C1SC(=N2)N.[Cl-],,1
COC(C(F)Br)(F)F,,1
C1=C(C(=C(C=C1C(\C=C\N2CC=CC2)=O)OC)OC)OC,,1
O=C1N2C(CC1)CCC2=O,,1
C4=C(C(N2CCN(\N=C\C1=NC(=CC=C1)C)CC2)C3=CC=CC=C3)C=CC=C4,,1
C1=C(C(N)=O)N=N[N]1CC2=C(C=CC=C2F)F,,1
C1=CC=CC2=C1N=C(S2)N(C4CCN(CC(COC3=CC=C(C=C3)F)O)CC4)C,,1
NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,,1
C4=C(C(C3CCN(CCC1=C(N=C2N(C1=O)CCS2)C)CC3)=O)C=CC(=C4)F,,1
C3=C(C2=C(N=C(N1CCN(C)CC1)N=C2)N)C(=C(C=C3Cl)Cl)Cl,,1
[C@@H]3(C1=CC=C(Cl)C=C1)[C@H]2CC[C@@H](C2)C34CCC(=N4)N5CCOCC5,,1
C1=CC=CC=C1N2C5(C(NC2)=O)CCN(CC4OC3=C(C=CC=C3)OC4)CC5,,1
C1=C(Cl)C=CC2=C1C(=NCC(=S)N2C)C3=CC=CC=C3,,1
C(C([S](CC)(=O)=O)([S](CC)(=O)=O)C)C,,1
C1=C([S](=O)(=O)N)C=CC(=C1C(NCC2N(CC)CCC2)=O)OC,,1
C1=CC=CC3=C1C(N(C2C(NCCC2)=O)[S]3(=O)=O)=O,,1
C5=C2C1=C(CCC4=C(C1CN3CCCCC23)C=CC=C4)C=C5,,1
C(C(C)C1(CC=C)C(=O)NC(NC1=O)=O)C,,1
C3=C2C(=NC1=CSC=C1C(/C2=CS3)=C/C#N)N4CCN(C)CC4,,1
C1=CC=CC(=C1CC2=CC=CS2)OCC3OCCNC3.O=C(O)\C=C/C(=O)O,,1
C1=C(Cl)C=CC2=C1C(=NCC(=O)N2C)C3=CCCCC3,,1
C(C1(C(CCC)CC)C(NC(=S)NC1=O)=O)C,,1
C1=C([S](C)(=O)=O)C=CC(=C1C(NCCN(CC)CC)=O)OC,,1
[C@]14([C@](OC(=O)CC)([C@@H](CC1C3[C@@](F)(C2(C(=CC(=O)C=C2)[C@@H](F)C3)C)[C@@H](O)C4)C)C(SC)=O)C,,1
C1=CSC2=C1N(C3=C(C=C2)C=CC=C3)CCCN(C)C,,1
C1=C4C(=C2C(=C1F)SC=C2C)C3=C(CCN(C3)CC)[NH]4,,1
C1=C(SC=C1)C2(C(CCCC2)=O)NCC,,1
CSC(=O)C3(O)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,,1
C1=CC(=CC=C1B2OCC(CCC)(C)CO2)C,,1
C2=C(N1CC(CO)OC1=O)C=CC=C2C,,1
[C@H](OC1=C(C=CC=C1)C)(C2=CC=CC=C2)CCNC,,1
C1=CC=CC(=C1N3CCN(CCCOC2=CC=CC=N2)CC3)C,,1
[C@H]2(C1=CC(=C(OC)C=C1CCN(C2)C)OC)C3=CC=CC=C3,,1
[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CO)=O,,1
[C@]34([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]([C@@]4(C(COC(C)=O)=O)O)OC(C)=O)C,,1
[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(CC(C)(C)C)=O)=O,,1
C1=C(NC(C(Cl)(Cl)Cl)=O)C=CC(=C1)O,,1
C1=C(C(F)(F)F)C=CC3=C1N(C2=CC=CC=C2)C(CC(N3C)=O)=O,,1
C1=CC=C2C(=C1)SC3=C(N2CC(C)CN(C)C)C=C(C=C3)C(F)(F)F,,1
C1=C(C=CC3=C1N(CCCN2CCN(CC2)C)C4=C(S3)C=CC=C4)C(F)(F)F,,1
CC1(C(N(C(O1)=O)C)=O)C,,1
[C@H]13N([C@H](CC(C1)NC(C2=CC=CC(=C2OC)OC)=O)CC3)CC4=CC=CC=C4,,1
C1=C2C(=CC=C1)N(C(Cl)(CN=C2C3=CC=CC=C3Cl)CO)C,,1
CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CCl,,1
C(C(C(N)=O)(CC)CC)C=C,,1
C(C(C(CC)C)C(N)=O)C,,1
[C@@H]1(C[C@H]3[C@H]2[C@@]1(O[C@H](O[C@H]2OC)[C@@H]3C)CN4CCCCC4)O,,1
C(C(CCC)C(N)=O)CC,,1
C(C1(C(NC(=O)NC1=O)=O)C(=C/CC)/C)C,,1
C(C(C1(C(NC(=O)NC1=O)=O)C=C)C)CC,,1
C1=C(OC)C=CC2=NC=CC(=C12)CCCC3C(CNCC3)C=C,,1
C(OC1=NSN=C1C2=CCCN(C2)C)CCCCC,,1
C2=N[N]1C(=CC=NC1=C2C#N)C3=CC(=CC=C3)N(C(C)=O)CC,,1
C2=C(\C(C1=CC=CN=C1)=C\CN(C)C)C=CC(=C2)Br,,1
C3=C(N2C1=C([N](C)N=C1C)N(C(=O)CC2=O)C)C=CC=C3,,1
C3=C(C1=NCCN=C2N(NC(=C12)C)C)C=CC=C3Cl,,1
[N+](=[N-])=O,,1
C1=C(Cl)C(=C(C2=C1NC(=O)C(N2)=O)[N+](=O)[O-])Cl,,1
[C@H]3([N]2C1=C(C(=NC=N1)N)N=C2)[C@@H]([C@@H]([C@H](O3)C[S+](CC[C@@H](C([O-])=O)N)C)O)O,,1
[O+]1=N[N](C=C1[N-]C(NC2=CC=CC=C2)=O)C(CC3=CC=CC=C3)C,,1
C1=C(OC)C(=CC2=C1C(=[N+](C(=C2CC)C)[NH-])C3=CC=C(C(=C3)OC)OC)OC,,1
[N+](=NCC(=O)N[C@@H]([C@H](O)C1=CC=C([N+]([O-])=O)C=C1)CO)=[N-],,1
NC1=Nc2n(cnc2C(=O)N1)COCCO,,1
c1c(c(ncc1)CSCCNC(=[NH]C#N)NCC)Br,,0
n1c(csc1[NH]=C(N)N)c1cccc(c1)N,,0
n1c(csc1[NH]=C(N)N)c1cccc(c1)NC(C)=O,,0
n1c(csc1[NH]=C(N)N)c1cccc(c1)NC(NC)=[NH]C#N,,0
c12c(c(ccc1)Cl)C(N(Cc1n2cnc1c1nc(on1)C(CO)(C)O)C)=O  ,,0
c1cc(c2nc(sc2)CCN)ccc1,,0
NCCCNCCSP(O)(O)=O ,,0
Nc1ccc(C(O)=O)c(O)c1 ,,0
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1 ,,0
OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O ,,0
OC(=O)CCCCCCCC(O)=O ,,0
C(C1C(NC(Cc2c[nH]cn2)C(NC(C(NC(C(=O)NC(C(NC(C(NC(C(N1)=O)C(CC)C)=O)CCCN)=O)CCCCNC(C(NC(C(NC(C(NC(C1N=C(C(C(CC)C)N)SC1)=O)CC(C)C)=O)CCC(O)=O)=O)C(CC)C)=O)CC(N)=O)=O)CC(O)=O)=O)=O)c1ccccc1,,0
 c1(ccc(c(c1)Cl)Cl)CC(N1C(c2c(CC1)[nH]cn2)CN1CCCC1)=O ,,0
CC(C)CC7N5C(=O)C(NC(=O)C2CN(C)C1Cc3c(Br)[nH]c4cccc(C1=C2)c34)(OC5(O)C6CCCN6C7=O)C(C)C ,,0
CC(C)(C(O)=O)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4 ,,0
N12C(C(NC(C(C=3CC=CCC3)N)=O)C1=O)SCC(=C2C(O)=O)C,,0
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl ,,0
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,,0
OC(=O)c4cn(C1CC1)c3cc(N2CCNCC2)c(F)cc3c4=O ,,0
CC34CC(O)C1C(CCC2=CC(=O)CCC12C)C3CCC4C(=O)CO ,,0
CC13CCC(=O)C=C1CCC4C2CCC(O)(C(=O)CO)C2(C)CC(O)C34 ,,0
CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c4cc3cc(NS(C)(=O)=O)ccc3[nH]4 ,,0
CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2 ,,0
OCC1CCC(O1)n2cnc3c(=O)[nH]cnc23 ,,0
CN1CCN(CC1)c3cc2n(cc(C(O)=O)c(=O)c2cc3F)c4ccc(F)cc4 ,,0
CN1CC(CC2C1Cc3c[nH]c4cccc2c34)C(=O)NC8(C)OC7(O)C5CCCN5C(=O)C(Cc6ccccc6)N7C8=O ,,0
CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4 ,,0
FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3 ,,0
c1ccc(C(CN2CCC(C2)O)N(C(Cc2ccccc2N)=O)C)cc1,,0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N2CCCC2C(O)=O ,,0
c1(c(c(c(OCC(O)=O)cc1)Cl)Cl)C(C(CC)=C)=O,,0
CCC(CO)NCCNC(CC)CO ,,0
CN1CCN(CC1)c3c(F)cc2c(=O)c(cn(CCF)c2c3F)C(O)=O ,,0
NS(=O)(=O)c2cc(C(O)=O)c(NCc1ccco1)cc2Cl ,,0
CC(=O)N2CCN(C(CN1CCC(O)C1)C2)C(=O)Cc3ccc(Cl)c(Cl)c3 ,,0
c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(C2)O)=O)ccc(C(F)(F)F)cc1,,0
c1(ccc(cc1)SC)CC(N1C(CN(CC1)C(=O)C)CN1CCC(C1)O)=O,,0
c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(C2)O)=O)cc(cc(c1)F)F,,0
CC(=O)N2CCN(C(CN1CCC(O)C1)C2)C(=O)Cc3ccccc3 ,,0
c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(O)C2)=O)ccc(N(=O)=O)cc1,,0
c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(C2)O)=O)ccc(OC)cc1,,0
c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(O)C2)=O)cc(ccc1)N(=O)=O,,0
c1(ccccc1)CC(N1C(CN(CC1)C(=O)C)CN1CCC(C1)O)=O,,0
c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(O)C2)=O)ccc(S(=O)C)cc1,,0
c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(O)C2)=O)ccc(S(=O)(=O)C)cc1,,0
NC(=N)NCC2COC1(CCCCC1)O2 ,,0
NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,,0
COc1cccnc1CCCCNc3nc(=O)c(Cc2ccc(C)nc2)c[nH]3 ,,0
c12c(c(CC(O)=O)c(n1C(c1ccc(Cl)cc1)=O)C)cc(OC)cc2,,0
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3cc(C)on3 ,,0
OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3 ,,0
CCn2cc(C(O)=O)c(=O)c3cc(F)c(N1CCNC(C)C1)c(F)c23 ,,0
CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4 ,,0
CCOC(=O)N1CCC(CC1)=C3c2ccc(Cl)cc2CCc4cccnc34 ,,0
CN(C)Cc3ccc(CSCCNc2nc(=O)c(Cc1ccc(C)nc1)c[nH]2)o3 ,,0
OCC(O)C(O)C(O)C(O)CO ,,0
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ncc(C)s3 ,,0
CC(N)C(O)c1cccc(O)c1 ,,0
CC#CC3(O)CCC4C2CCC1=CC(=O)CCC1=C2C(CC34C)c5ccc(cc5)N(C)C ,,0
NCC(O)c1ccc(O)c(O)c1 ,,0
COc2ccc1[nH]c(nc1c2)S(=O)Cc3ncc(C)c(OC)c3C ,,0
CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N3CCN(C)CC3 ,,0
Nc2ccc(N=Nc1ccccc1)c(N)n2 ,,0
CC3(C)SC2C(NC(=O)COc1ccccc1)C(=O)N2C3C(O)=O ,,0
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,,0
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)C12 ,,0
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O ,,0
c12c([C@H]([C@H]3[N@@]4C[C@H](C=C)[C@H](C3)CC4)O)ccnc1ccc(c2)OC,,0
CNC(NCCSCc1ccc(CN(C)C)o1)=CN(=O)=O ,,0
CN1CCN(CC1)c2c(F)cc3c(=O)c(cn4CCSc2c34)C(O)=O ,,0
OC(=O)c1ccccc1O ,,0
CC(C)(C)NC(=O)C2CC1CCCCC1CN2CC(O)C(Cc3ccccc3)NC(=O)C(CC(N)=O)NC(=O)c5ccc4ccccc4n5 ,,0
c1(ccc(c(c1)Cl)Cl)CC(N1C(CC2(CC1)NC(NC2=O)=O)CN1CCCC1)=O,,0
c1(ccc(c(c1)Cl)Cl)CC(N1C(CC2(CC1)C(NC(N2)=O)=O)CN1CCCC1)=O,,0
c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CC(CC2)O)c2n(CC1)ccn2)=O,,0
c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CC(CC2)O)CN(CC1)CCO)=O,,0
c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CC(CC2)O)c2c(CC1)[nH]cn2)=O,,0
c1cc2c(C(NC(CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCC(O)=O,,0
c1cc2c(C(NC(CC)c3ccccc3)=O)c(c(c3ccccc3)nc2cc1)OCCCC(O)=O,,0
c1ccc2c(c(C(NC(CC)c3ccccc3)=O)c(OCCNC(Cc3c(cccc3)C(=O)O)=O)c(c3ccccc3)n2)c1,,0
c1cc2c(c(OCCNC(Cc3ncccc3)=O)c(c3ccccc3)nc2cc1)C(NC(CC)c1ccccc1)=O,,0
c1cc2c(c(c(c3ccccc3)nc2cc1)OCCNC(C1CCCN1)=O)C(=O)NC(CC)c1ccccc1,,0
c1cc2c(C(NC(CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)Cn1cncc1,,0
CC1CN(CC(C)N1)c4c(F)c(N)c3c(=O)c(cn(C2CC2)c3c4F)C(O)=O ,,0
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O ,,0
Cc3ccc(Cc2c[nH]c(NCCCCc1ncc(Br)cc1C)nc2=O)cn3 ,,0
CN2C(=C(O)c1sccc1S2(=O)=O)C(=O)Nc3ccccn3 ,,0
COc3cc(NCc2ccc1nc(N)nc(N)c1c2C)cc(OC)c3OC ,,0
c12cc3cc(c1OC1C(C(C(C(O1)CO)O)O)OC1CC(C(C(O1)C)O)(C)N)Oc1c(cc(C(C(C(NC(C(NC3C(NC3C(NC(C(c4cc(c(O2)cc4)Cl)O)C(NC(C(O)=O)c2cc(O)cc(O)c2c2cc3ccc2O)=O)=O)=O)=O)CC(N)=O)=O)NC(C(NC)CC(C)C)=O)O)cc1)Cl,,0
s1cc(nc1[NH]=C(N)N)C,,1
c1cc(ncc1)CSCCNc1c(cc[nH]1)N(=O)=O,,1
c1(cc(nc(c1C)C)C(SC(CNc1c(cc[nH]1)N(=O)=O)(C)C)(C)C)C,,1
n1c(csc1[NH]=C(N)N)c1ccccc1,,1
s1cc(CSCCNC(NC)=[NH]C#N)nc1[NH]=C(N)N,,1
CC(Cl)(Cl)Cl ,,1
n12c3c(C(c4c(cccc4)F)=NCc1cnc2CO)cc(Cl)cc3,,1
CCC(C)(C)C ,,1
CC(CCC)C,,1
CC(C)(O)C(F)(F)F ,,1
CCCC(C)CC ,,1
CCC(C)CC ,,1
c12c(C(c3c(cccc3)F)=NC(c3n1c(nc3)C)O)cc(Cl)cc2,,1
c1ccc2Oc3c(cc(cc3)Cl)C3C(c2c1)CN(CC3)C,,1
c1ccc2Oc3c(cc(cc3)Cl)C3C(c2c1)CNCC3,,1
c1c2CCOc2c(cc1OC)CNC1CCCNC1c1ccccc1,,1
c1(cc(NC(=[NH]c2cccc(c2)CC)C)ccc1)CC,,1
c1(c2c(cc(F)cc2)on1)C1CCN(CCc2c(n3c(C(CCC3)O)nc2C)=O)CC1,,1
Nc4nc(NC1CC1)c3ncn(C2CC(CO)C=C2)c3n4 ,,1
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O ,,1
CCCSc2ccc1[nH]c(NC(=O)OC)nc1c2 ,,1
O=c1[nH]cnc2[nH]ncc12 ,,1
c1(ccccc1)CC(C)N,,1
NCCC(O)C(=O)NC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O ,,1
CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,,1
Cc2cc(=O)n(c1ccccc1)n2C ,,1
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c31,,1
c1(NCCSCc2oc(cc2)CN(C)C)[nH]cc(c1N(=O)=O)Cc1ccccc1,,1
c1ccccc1 ,,1
CC(C)(C)OC(=O)c1ncn3c1C2CCCN2C(=O)c4cc(Br)ccc34 ,,1
c1(cc(c(cc1)Cl)Cl)CC(N1CCCCC1CN1CCCC1)=O,,1
c1(cc(c(cc1)Cl)Cl)CC(N1C(c2c(CC1)cccc2)CN1CCCC1)=O,,1
c1(ccc(cc1)C(F)(F)F)CC(N1C(CCCC1)CN1CCCC1)=O,,1
c1(ccc(c(c1)Cl)Cl)CC(N1C(c2c(CC1)scc2)CN1CCCC1)=O,,1
c1(ccc(c(c1)Cl)Cl)CC(N1C(c2c(CC1)ccs2)CN1CCCC1)=O,,1
c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CCCC2)CC(CC1)(C)C)=O,,1
CS(=O)(=O)OCCCCOS(C)(=O)=O ,,1
Cn1cnc2n(C)c(=O)n(C)c(=O)c12 ,,1
c12C3C(c4c(cccc4)N(c1cccc2)C(N)=O)O3,,1
CC3(C)SC2C(NC(=O)C(C(O)=O)c1ccccc1)C(=O)N2C3C(O)=O ,,1
ClCCNC(=O)N(CCCl)N=O ,,1
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12 ,,1
COC2CN(CCCOc1ccc(F)cc1)CCC2NC(=O)c3cc(Cl)c(N)cc3OC ,,1
Nc1nc(Cl)nc2n(cnc12)C3CC(O)C(CO)O3 ,,1
Clc1cccc(Cl)c1N=C2NCCN2 ,,1
c1cn(c(c(c1=O)O)C)C,,1
c1cn(CC)c(c(c1=O)O)C,,1
c1cn(CCCC)c(C)c(O)c1=O,,1
c1cn(CCCCCC)c(C)c(O)c1=O,,1
c1cn(CC)c(CC)c(c1=O)O,,1
NC1CONC1=O ,,1
Nc2ccn(C1OC(CO)C(O)C1O)c(=O)n2 ,,1
CN(C)N=Nc1[nH]cnc1C(N)=O ,,1
Clc2cccc3NC(=O)CN=C(c1ccccc1)c23 ,,1
N1(c2c(Sc3c1cccc3)cccc2)CCCNC,,1
c1cccc(c1)CC(C)N,,1
Clc5ccc4n(C3CCN(CCCn1c(=O)[nH]c2ccccc12)CC3)c(=O)[nH]c4c5 ,,1
CC3C2C(O)C1C(N(C)C)C(=C(C(N)=O)C(=O)C1(O)C(=C2C(=O)c4c(O)cccc34)O)O ,,1
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4O ,,1
CCO ,,1
CCc1cc(ccn1)C(N)=S ,,1
CCc1ccccc1 ,,1
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1 ,,1
CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23 ,,1
P(C(=O)O)(=O)(O)O,,1
c1(cc(c(cc1)Cl)Cl)CC(N1C(CN2CCCC2)CN(CC1)C(=O)C)=O,,1
c1(ccc(c(c1)Cl)Cl)CC(N1C(c2c(CC1)occ2)CN1CCCC1)=O,,1
c1(ccc(c(c1)Cl)Cl)CC(N1C(CN(CC1)C(=O)OC)CN1CCCC1)=O,,1
c1(ccc(c(c1)Cl)Cl)CC(N1C(CN(CC1)C(=O)OCC)CN1CCCC1)=O,,1
c1(CC(N2C(CN(CC2)C(=O)OCCC)CN2CCCC2)=O)cc(c(cc1)Cl)Cl,,1
c1(ccc(c(c1)Cl)Cl)CC(N1C(c2c(CC1)occ2)CN1CC(CC1)O)=O,,1
CCCCCCC ,,1
CCCCCC ,,1
C(NO)(N)=O,,1
CC(C)Cc1ccc(cc1)C(C)C(O)=O ,,1
Cc1nc(sc1)[NH]=C(N)N,,1
CC(C)C(CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2 ,,1
CN(C(CN1CCCC1)c2ccccc2)C(=O)Cc3ccc(Cl)c(Cl)c3 ,,1
CC(C)(C)NC(=O)C1CN(CCN1CC(O)CC(Cc2ccccc2)C(=O)NC3C(O)Cc4ccccc34)Cc5cccnc5 ,,1
NNC(=O)c1ccncc1 ,,1
c12c(C(N(Cc3n1cnc3c1noc(n1)C(C)C)C)=O)c(ccc2)Cl,,1
CC2COc3c(N1CCN(C)CC1)c(F)cc4c(=O)c(cn2c34)C(O)=O ,,1
ClCCN(N=O)C(=O)NC1CCCCC1 ,,1
OC(C1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F ,,1
COc2ccc(CN(CCN(C)C)c1ccccn1)cc2 ,,1
CC1CCCC1 ,,1
COCCc1ccc(OCC(O)CNC(C)C)cc1 ,,1
CN(C)C4C3CC2Cc1c(ccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O)N(C)C ,,1
Cc1cccc(C)c1 ,,1
OC1C=CC2C3Cc4ccc(O)c5OC1C2(CCN3CC=C)c45 ,,1
Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,,1
N1(c2c(Sc3c1cccc3)ccc(c2)SC)CCC1NCCCC1,,1
c1c2c(cc(c1)Cl)C1C(c3ccccc3O2)CNC1,,1
c1c2c(ccc1)C1(C(c3cccc(c3O2)C)CNCC1)O,,1
c1ccc(c(c1)C(CC=C)N)c1c2c(on1)cccc2,,1
c1c2c(ccc1)C1(C(c3cccc(c3O2)C)CN(CC1)C)O,,1
CN1CC3C(C1)c2cc(Cl)ccc2Oc4ccccc34 ,,1
Cc1ccccc1C ,,1
O=c1c2c([nH]c(=O)n1C)ncn2C,,1
CCCCC ,,1
OCC1OC(CC1O)n2cnc3C(O)CNC=Nc23 ,,1
c12C3(C(N(C)CC3)N(c1ccc(c2)OC(Nc1ccccc1)=O)C)C,,1
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,,1
CC(C)NCC(O)COc1cccc2[nH]ccc12 ,,1
CN1CCN(CC1)CC(=O)N3c2ccccc2C(=O)Nc4cccnc34 ,,1
COC(C5Cc4cc3cc(OC2CC(OC1CC(O)C(O)C(C)O1)C(O)C(C)O2)c(C)c(O)c3c(O)c4C(=O)C5OC8CC(OC7CC(O)C(OC6CC(C)(O)C(O)C(C)O6)C(C)O7)C(O)C(C)O8)C(=O)C(O)C(C)O ,,1
O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4 ,,1
CC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,,1
CCCO ,,1
CC(C)NCC(O)COc1cccc2ccccc12 ,,1
Cc1ccc(C)cc1 ,,1
NC(=O)c1cnccn1 ,,1
CCc1nc(N)nc(N)c1c2ccc(Cl)cc2 ,,1
c12c([C@@H]([C@@H]3[N@@]4C[C@H](C=C)[C@H](C3)CC4)O)ccnc1ccc(c2)OC,,1
NC(=O)c1ncn(n1)C2OC(CO)C(O)C2O ,,1
CN3Cc1c(ncn1c2ccsc2C3=O)C(=O)OC(C)(C)C ,,1
Oc4ccc3[nH]cc(CCCCN1CCC(=CC1)c2ccccc2)c3c4 ,,1
c1ccc2N(C(CN3CCCC3)C)c3c(ccc(C(=O)NCCC)c3)Sc2c1,,1
OC(=O)CNC(=O)c1ccccc1O ,,1
c1(ccc(c(c1)Cl)Cl)CC(=O)N1C(CN(C)CC1)CN1CCCC1,,1
c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CCCC2)c2n(CC1)ccn2)=O,,1
c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CCCC2)c2n(CC1)ncn2)=O,,1
c12c(nc(c(c1C(NC(CC)c1ccccc1)=O)C)c1ccccc1)cccc2,,1
c1ccc2nc(c(c(C(NC(CC)c3ccccc3)=O)c2c1)O)c1ccccc1,,1
c1cc2c(C(NC(CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCCCN(C)C,,1
CCCN(CCC)CCc1ccc(O)c2NC(=O)Cc12 ,,1
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1 ,,1
Cc2cn(C1OC(CO)C=C1)c(=O)[nH]c2=O ,,1
c1(S(Nc2c(c(C)no2)C)(=O)=O)ccc(N)cc1,,1
Nc2c1CCCCc1nc3ccccc23 ,,1
CCC(=C(c1ccccc1)c2ccc(OCCN(C)C)cc2)c3ccccc3 ,,1
FC(Br)C(F)(F)F ,,1
